번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),점포구분명,Unnamed: 29
1547,대규모점포,08_25_01_P,3000000,2010300012907500001,20100218,,1,영업/정상,1,정상영업,,,,,3413-0276,8390.2,110410.0,서울특별시 종로구 인의동 112번지 2호,서울특별시 종로구 창경궁로 109 (인의동),110410.0,세운스퀘어,20210502131311,U,2021-05-04 02:40:00.0,그 밖의 대규모점포,199670.979884558,452221.775006084,대규모점포,
1548,대규모점포,08_25_01_P,3000000,2011300012907500003,20111220,,1,영업/정상,1,정상영업,,,,,027379994,432.9,110061.0,서울특별시 종로구 신문로1가 24번지  고려빌딩 1층,"서울특별시  새문안로 91, 1층 (고려빌딩)",110796.0,홈플러스(주)익스프레스 광화문점,20210615181710,U,2021-06-17 02:40:00.0,대형마트,197700.034013631,452022.503467072,준대규모점포,
1549,대규모점포,08_25_01_P,3210000,2012321012207500004,20120514,,1,영업/정상,1,정상영업,,,,,530-5802,15065.56,137030.0,서울특별시 서초구 잠원동 70번지 2호,서울특별시 서초구 잠원로 51 (잠원동),137908.0,뉴코아아울렛,20221123112323,U,2022-11-25 02:40:00.0,전문점,200576.608647619,445241.8984183,대규모점포,
1550,대규모점포,08_25_01_P,3210000,2012321012207500005,20120518,,1,영업/정상,1,정상영업,,,,,025345601,249.9,137828.0,서울특별시 서초구 방배본동 755번지 5호,서울특별시 서초구 방배중앙로 198 (방배동),,롯데쇼핑(주)롯데슈퍼 방배점,20170502090240,I,2018-08-31 23:59:59.0,전문점,198660.616347373,443855.573402136,준대규모점포,
1551,대규모점포,08_25_01_P,3210000,2007321010807500001,20070720,,1,영업/정상,1,정상영업,,,,,3477-7637,4950.0,,서울특별시 서초구 반포동 1141번지,서울특별시 서초구 신반포로 23 (반포동),137811.0,엘루체,20130316152602,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,198791.788015494,444392.672548989,대규모점포,
1552,대규모점포,08_25_01_P,3210000,2009321012207500001,19800802,,1,영업/정상,1,정상영업,,,,,3472-5490,5408.0,137859.0,서울특별시 서초구 서초2동 1332번지 2호,서울특별시 서초구 사임당로 151 (서초동),137859.0,무지개쇼핑,20130318233828,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,202216.049985624,443352.024569293,대규모점포,
1553,대규모점포,08_25_01_P,3210000,2012321012207500002,20120424,,1,영업/정상,1,정상영업,,,,,02-536-0004,1049.58,137061.0,서울특별시 서초구 방배1동 816번지 1호,서울특별시 방배로33길 29,137832.0,롯데슈퍼 방배2점,20200305220213,U,2020-03-07 02:40:00.0,대형마트,198984.364832071,443229.835878514,준대규모점포,
1554,대규모점포,08_25_01_P,3210000,2012321012207500003,20120514,,1,영업/정상,1,정상영업,,,,,530-5802,12595.0,137711.0,서울특별시 서초구 잠원동 70번지 5호 뉴코아백화점빌딩,"서울특별시 서초구 잠원로 37-6 (잠원동, 뉴코아백화점빌딩)",137711.0,뉴코아백화점,20221123112518,U,2022-11-25 02:40:00.0,백화점,200367.985010323,445207.663497148,대규모점포,
1568,대규모점포,08_25_01_P,3210000,2015321015507500001,20150203,,1,영업/정상,1,정상영업,,,,,02-2145-8000,12066.12,,"서울특별시 서초구 서초동 1498번지 5호  (영업장 지하1층,지하2층)",,,롯데쇼핑(주) 롯데마트 서초점,20220502163013,U,2022-05-04 02:40:00.0,대형마트,200440.010811975,443124.671418408,대규모점포,
1569,대규모점포,08_25_01_P,3210000,1979321012207500001,19790216,,1,영업/정상,1,정상영업,,,,,3474-7621,4516.0,137072.0,서울특별시 서초구 서초동 1335번지,"서울특별시 서초구 효령로 391 (서초동, 무지개아파트)",137771.0,무지개종합상가,20160405173747,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,202245.377899369,442987.986999742,대규모점포,
1570,대규모점포,08_25_01_P,3210000,1982321007607500001,19820408,,1,영업/정상,1,정상영업,,,,,02 5354160,56379.9,,서울특별시 서초구 반포동 19번지 4   호,서울특별시 서초구 신반포로 194 (반포동),,터미널상가,20170424205339,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,200554.74395758,444811.364826199,대규모점포,
1572,대규모점포,08_25_01_P,3210000,2005321007607500005,20050330,,1,영업/정상,1,정상영업,,,,,0221551052,9250.0,,서울특별시 서초구 양재동 215호 하이브랜드 지하1층,"서울특별시 서초구 매헌로 16 (양재동,하이브랜드 지하1층)",,(주)이마트 양재점,20200521085146,U,2020-05-23 02:40:00.0,대형마트,203204.755637424,440136.781183797,대규모점포,
1576,대규모점포,08_25_01_P,3210000,2005321007607500007,20150922,,1,영업/정상,1,정상영업,,,,,02-3479-1005,60945.95,,서울특별시 서초구 반포동 19번지 3호,서울특별시 서초구 신반포로 176 (반포동),,신세계백화점 강남점,20220425170752,U,2022-04-27 02:40:00.0,백화점,200250.447804795,444683.220506107,대규모점포,
1577,대규모점포,08_25_01_P,3000000,2003300012907500001,20030304,,1,영업/정상,1,정상영업,,,,,2267-0291,16128.75,110833.0,서울특별시 종로구 예지동 6번지 1호,,,광장주식회사,20070801173946,I,2018-08-31 23:59:59.0,시장,199837.41426735,451974.128468485,,
1578,대규모점포,08_25_01_P,3000000,2004300007607500002,20040430,,1,영업/정상,1,정상영업,,,,,02 3973445,4674.66,110714.0,서울특별시 종로구 종로1가 1번지,서울특별시 종로구 종로 1 (종로1가),110714.0,종로1번지아케이트,20210408162324,U,2021-04-10 02:40:00.0,복합쇼핑몰,197993.904628438,452032.958591394,대규모점포,
1579,대규모점포,08_25_01_P,3000000,2004300007607500003,20040430,,1,영업/정상,1,정상영업,,,,,02 3995591,,,서울특별시 종로구 서린동 33호,,,영풍문고,20070721102756,I,2018-08-31 23:59:59.0,대형마트,198351.818737482,451921.60302604,,
1580,대규모점포,08_25_01_P,3000000,2004300007607500017,20040630,,1,영업/정상,1,정상영업,,,,,0236760177,,,서울특별시 종로구 창신동 436번지 79  호,,,동대문신발도매상가,20070721102756,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,,,,
1581,대규모점포,08_25_01_P,3230000,2008323013107500001,19731214,,1,영업/정상,1,정상영업,,,,19731214.0,0230125535,3871.0,138120.0,서울특별시 송파구 마천동 140번지 2호,서울특별시 송파구 마천로45길 23 (마천동),138819.0,마천시장,20160726133923,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,213247.196130934,444020.568495222,대규모점포,
1582,대규모점포,08_25_01_P,3230000,2008323013107500002,19820129,,1,영업/정상,1,정상영업,,,,19820129.0,423-4751,7225.0,138220.0,서울특별시 송파구 잠실동 101번지 1호,서울특별시 송파구 올림픽로4길 40 (잠실동),138892.0,프리마 쇼핑센타,20111221145539,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,206397.34797252,444963.233863255,대규모점포,
1583,대규모점포,08_25_01_P,3230000,2013323019807500003,20110905,,1,영업/정상,1,정상영업,,,,,024188545,213.2,138933.0,서울특별시 송파구 잠실4동 44번지 1호,서울특별시 송파구 석촌호수로 133 (잠실동),138220.0,홈플러스(주)익스프레스 잠실점,20210607141001,U,2021-06-09 02:40:00.0,구분없음,208045.233042977,445054.410833743,준대규모점포,
1585,대규모점포,08_25_01_P,3230000,2008323013107500003,19830716,,1,영업/정상,1,정상영업,,,,19880825.0,4135551,2771.0,138190.0,서울특별시 송파구 석촌동 277번지 2호,서울특별시 송파구 가락로 103 (석촌동),138846.0,엄마손상가,20140730100207,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,209440.726523187,444369.495694674,대규모점포,
1586,대규모점포,08_25_01_P,3230000,2009323013107500001,20090511,,1,영업/정상,1,정상영업,,,,,000221574024,84471.0,138200.0,서울특별시 송파구 문정동 292번지 외 29필지,서울특별시 송파구 충민로 10 (문정동),138962.0,가든파이브 툴,20201221143829,U,2020-12-23 02:40:00.0,쇼핑센터,210480.282018702,441833.16323518,대규모점포,
1587,대규모점포,08_25_01_P,3230000,2009323013107500002,20090511,,1,영업/정상,1,정상영업,,,,,21570118,145244.54,138200.0,서울특별시 송파구 문정동 516번지,서울특별시 송파구 충민로 66 (문정동),138960.0,가든파이브 라이프,20150417095353,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,210986.460698452,441725.293491662,대규모점포,
1588,대규모점포,08_25_01_P,3230000,1981323007807500014,19980317,,1,영업/정상,1,정상영업,,,,,02 4310611,7961.0,,서울특별시 송파구 마천동 181호,서울특별시 송파구 마천로 315 (마천동),138820.0,송파쇼핑센타,20130204105643,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,213279.781081276,443674.682876425,대규모점포,
1589,대규모점포,08_25_01_P,3230000,1988323007807500002,19780328,,1,영업/정상,1,정상영업,,,,,02  422 5851,9815.0,,서울특별시 송파구 잠실동 27번지 6호,서울특별시 송파구 올림픽로 203 (잠실동),138916.0,잠실중앙상가,20170724112646,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,208187.623477261,445589.718583334,대규모점포,
1590,대규모점포,08_25_01_P,3230000,2009323013107500003,20090630,,1,영업/정상,1,정상영업,,,,,430-7007,3004.0,138130.0,서울특별시 송파구 오금동 615번지  올림픽파크동부센트레빌 상가,서울특별시 송파구 양재대로72길 5 (오금동),138130.0,올림픽파크동부센트레빌 상가,20111221145036,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,211217.0019233,445334.151660974,대규모점포,
1591,대규모점포,08_25_01_P,3230000,2011323019807500001,19840208,,1,영업/정상,1,정상영업,,,,,024166006,5269.0,138851.0,서울특별시 송파구 송파1동 121번지,서울특별시 송파구 가락로 183 (송파동),138851.0,한화건설 송파지점,20160302153822,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,210057.912138022,444767.367639796,대규모점포,
1592,대규모점포,08_25_01_P,3230000,2011323019807500002,19970218,,1,영업/정상,1,정상영업,,,,,024037008,3719.38,138808.0,서울특별시 송파구 가락2동 140번지,서울특별시 송파구 동남로 189 (가락동),138808.0,쌍용프라자 상가,20170525142803,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,211259.909777857,443711.702922024,대규모점포,
1593,대규모점포,08_25_01_P,3230000,2005323007807500003,20051209,,1,영업/정상,1,정상영업,,,,,000221462003,13400.0,,서울특별시 송파구 신천동 7번지 18호,서울특별시 송파구 올림픽로 269 (신천동),138934.0,롯데캐슬플라자,20220429164153,U,2022-05-03 02:40:00.0,쇼핑센터,208836.192051204,445807.727388799,대규모점포,
1594,대규모점포,08_25_01_P,3230000,2007323013107500001,20070709,,1,영업/정상,1,정상영업,,,,,0234688122,13934.64,,서울특별시 송파구 신천동 7번지 12  호,서울특별시 송파구 올림픽로35가길 16 (신천동),138240.0,홈플러스(주)잠실점,20210607194839,U,2021-06-09 02:40:00.0,대형마트,209039.148023482,446007.966801057,대규모점포,
1595,대규모점포,08_25_01_P,3230000,2013323019807500006,20130619,,1,영업/정상,1,정상영업,,,,,02-2050-5001,3493.73,138721.0,서울특별시 송파구 잠실3동 40번지 1호 롯데월드,서울특별시 송파구 올림픽로 240 (잠실동),138220.0,롯데하이마트잠실점,20170724112343,I,2018-08-31 23:59:59.0,전문점,208589.363343145,445455.90405262,대규모점포,
1598,대규모점포,08_25_01_P,3230000,1989323007807500001,19890607,,1,영업/정상,1,정상영업,,,,,02  400 0198,10802.0,,서울특별시 송파구 방이동 89번지 11호 프라자상가,서울특별시 송파구 양재대로 1222 (방이동),138829.0,올림픽프라자상가,20111221150042,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,211619.368009793,445963.384875409,대규모점포,
1599,대규모점포,08_25_01_P,3230000,1989323007807500015,19980819,,1,영업/정상,1,정상영업,,,,,024118411,20982.0,,서울특별시 송파구 잠실동 40번지 1호,서울특별시 송파구 올림픽로 240 (잠실동),138721.0,롯데마트(주) 롯데마트 제타플렉스,20220429160813,U,2022-05-03 02:40:00.0,복합쇼핑몰,208589.363343145,445455.90405262,대규모점포,
1600,대규모점포,08_25_01_P,3230000,1998323013107500001,19881112,,1,영업/정상,1,정상영업,,,,,024115551~4,72582.24,,서울특별시 송파구 잠실동 40번지 1호,서울특별시 송파구 올림픽로 240 (잠실동),138721.0,롯데백화점 잠실점,20220429164139,U,2022-05-03 02:40:00.0,백화점,208589.363343145,445455.90405262,대규모점포,
1601,대규모점포,08_25_01_P,3230000,2002323007807500002,20000713,,1,영업/정상,1,정상영업,,,,,0220067710,17693.0,,서울특별시 송파구 문정동 150번지 2호,서울특별시 송파구 중대로 80 (문정동),138885.0,롯데쇼핑(주)롯데마트 송파점,20220429164033,U,2022-05-03 02:40:00.0,대형마트,210343.699256005,443288.284974717,대규모점포,
1602,대규모점포,08_25_01_P,3230000,2005323007807500002,20050224,,1,영업/정상,1,정상영업,,,,,02  21454942,7383.45,,서울특별시 송파구 잠실동 40호,서울특별시 송파구 올림픽로 212 (잠실동),138791.0,갤러리아팰리스 아케이드,20111221145919,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,208233.926974585,445435.257647797,대규모점포,
1603,대규모점포,08_25_01_P,3230000,2011323019807500003,20110829,,1,영업/정상,1,정상영업,,,,,2290-5853,271.6,138908.0,서울특별시 송파구 잠실2동 19번지 8호,서울특별시 송파구 올림픽로 111 (잠실동),138908.0,롯데쇼핑(주)롯데슈퍼신천점,20220429164310,U,2022-05-03 02:40:00.0,구분없음,207270.219021574,445550.277249649,준대규모점포,
1604,대규모점포,08_25_01_P,3230000,2011323019807500004,20110829,,1,영업/정상,1,정상영업,,,,,2290-5853,288.0,138915.0,서울특별시 송파구 잠실3동 35번지 2호,서울특별시 송파구 석촌호수로 61 (잠실동),138915.0,롯데쇼핑(주)롯데슈퍼잠실3동점,20220429164254,U,2022-05-03 02:40:00.0,구분없음,207553.918225133,445383.338011122,준대규모점포,
1605,대규모점포,08_25_01_P,3230000,2013323019807500002,20111202,,1,영업/정상,1,정상영업,,,,,000230128545,835.0,138814.0,서울특별시 송파구 거여2동 27번지 5호 B101호,서울특별시 오금로 512,138813.0,홈플러스(주)익스프레스 거여점,20210607194350,U,2021-06-09 02:40:00.0,구분없음,212800.699970729,443397.261935451,준대규모점포,
1606,대규모점포,08_25_01_P,3230000,2012323019807500005,20120405,,1,영업/정상,1,정상영업,,,,,2290-5853,105.5,138845.0,서울특별시 송파구 석촌동 235번지 17호,서울특별시 송파구 백제고분로34길 3 (석촌동),138845.0,롯데쇼핑(주)롯데슈퍼석촌점,20170419140559,I,2018-08-31 23:59:59.0,구분없음,208675.812751826,444446.053485778,준대규모점포,
1607,대규모점포,08_25_01_P,3230000,2012323019807500006,20120405,,1,영업/정상,1,정상영업,,,,,02  400 2007,1662.6,138130.0,서울특별시 송파구 오금동 615번지,서울특별시 송파구 양재대로72길 5 (오금동),138130.0,농협하나로마트방이역점,20220304173854,U,2022-03-10 02:40:00.0,구분없음,211217.0019233,445334.151660974,준대규모점포,
1608,대규모점포,08_25_01_P,3230000,2011323019807500005,20110905,,1,영업/정상,1,정상영업,,,,,3431-5602,172.8,138828.0,서울특별시 송파구 방이2동 63번지 11호,서울특별시 송파구 올림픽로32길 20 (방이동),138828.0,롯데쇼핑(주)롯데슈퍼방이점,20220429164240,U,2022-05-03 02:40:00.0,구분없음,209576.621957045,445779.100983519,준대규모점포,
1609,대규모점포,08_25_01_P,3230000,2012323019807500002,20120120,,1,영업/정상,1,정상영업,,,,,02-848-3651,326.92,138803.0,서울특별시 송파구 가락동 88번지 2호,서울특별시 송파구 중대로9길 35 (가락동),138803.0,(주)이마트에브리데이 가락동점,20210503201606,U,2021-05-05 02:40:00.0,구분없음,210391.461980814,443796.02703891,준대규모점포,
1610,대규모점포,08_25_01_P,3230000,2012323019807500003,20120405,,1,영업/정상,1,정상영업,,,,,422-9003,693.0,138779.0,"서울특별시 송파구 송파2동 121번지 한양2차아파트 1층 6,7호호","서울특별시 송파구 가락로 183, 1층 6,7호 (송파동)",138851.0,롯데쇼핑(주)롯데슈퍼송파점,20220429164420,U,2022-05-03 02:40:00.0,구분없음,210057.912138022,444767.367639796,준대규모점포,
1611,대규모점포,08_25_01_P,3230000,2012323019807500004,20120330,,1,영업/정상,1,정상영업,,,,,2290-5853,203.3,138879.0,서울특별시 송파구 풍납2동 400번지 5호   101호,서울특별시 송파구 강동대로9길 20 (풍납동),138879.0,롯데쇼핑(주)롯데슈퍼풍납점,20220429164210,U,2022-05-03 02:40:00.0,구분없음,210274.185529862,447307.649759292,준대규모점포,
1612,대규모점포,08_25_01_P,3230000,2013323019807500005,20120330,,1,영업/정상,1,정상영업,,,,,000204748542,323.0,,서울특별시 송파구 풍납동 163번지,서울특별시 송파구  올림픽로51길  52 (풍납동),,홈플러스(주)익스프레스 풍납점,20210607194610,U,2021-06-09 02:40:00.0,구분없음,210378.825036871,447916.043934269,준대규모점포,
1666,대규모점포,08_25_01_P,3180000,2020318023907500001,20200102,,1,영업/정상,1,정상영업,,,,,02-2090-6133,84573.34,,서울특별시 영등포구 여의도동 22번지,서울특별시 영등포구 여의대로 108 (여의도동),7335.0,THE HYUNDAI SEOUL,20201218182854,U,2020-12-20 02:40:00.0,백화점,193592.000380036,447092.629432527,대규모점포,
1672,대규모점포,08_25_01_P,3230000,2020323026107500001,20200129,,1,영업/정상,1,정상영업,,,,20200206.0,02-,199.1,,서울특별시 송파구 삼전동 9번지 제이 플레이스,"서울특별시 송파구 백제고분로 207 (삼전동, 제이 플레이스)",5605.0,홈플러스 익스프레스 삼전역점,20210610162229,U,2021-06-12 02:40:00.0,구분없음,207875.596264658,444672.586038194,준대규모점포,
1675,대규모점포,08_25_01_P,3180000,2021318023907500001,20211228,,1,영업/정상,1,정상영업,,,,,02-2006-2676,561.4,,서울특별시 영등포구 신길동 4902-6,"서울특별시 영등포구 신길로 162, 1층 일부 (신길동)",7362.0,GS THE FRESH 신길사러가점,20220425144928,U,2022-04-28 02:40:00.0,구분없음,192108.925858666,444944.153786024,준대규모점포,
1678,대규모점포,08_25_01_P,3120000,2021312019207500003,20211220,,1,영업/정상,1,정상영업,,,,,02-373-5601,0.0,,서울특별시 서대문구 홍은동 400-12,서울특별시 서대문구 가좌로 99(홍은동),3675.0,롯데프레시 홍은점,20220421111453,U,2022-04-23 02:40:00.0,구분없음,193440.549915639,453256.425998955,준대규모점포,
1679,대규모점포,08_25_01_P,3120000,2021312019207500005,20211220,,1,영업/정상,1,정상영업,,,,,02-338-5601,357.0,,서울특별시 서대문구 창천동 506-20 아륭빌딩,"서울특별시 서대문구 신촌로 13, 아륭빌딩 (창천동)",3785.0,롯데슈퍼 창천점,20220426134504,U,2022-04-28 02:40:00.0,구분없음,193624.014939084,450696.745009002,준대규모점포,
1747,대규모점포,08_25_01_P,3170000,2013317014207500002,20130906,,1,영업/정상,1,정상영업,,,,,02-2109-7000,24253.99,153023.0,서울특별시 금천구 가산동 60번지 22호,서울특별시 금천구 디지털로 185 (가산동),153801.0,마리오아울렛 1관,20211013171215,U,2021-10-15 02:40:00.0,쇼핑센터,189943.234285288,441784.247518723,대규모점포,
1748,대규모점포,08_25_01_P,3170000,2015317017407500001,20151229,,1,영업/정상,1,정상영업,,,,,02-3397-3000,8815.59,153801.0,서울특별시 금천구 가산동 60번지 19호,서울특별시 금천구 벚꽃로 278 (가산동),153801.0,롯데쇼핑(주) 아울렛 가산점,20151229143403,I,2018-08-31 23:59:59.0,쇼핑센터,189722.178532426,441920.972770099,대규모점포,
1749,대규모점포,08_25_01_P,3170000,2017317017407500001,20171205,,1,영업/정상,1,정상영업,,,,,02-802-8835,11464.0,,서울특별시 금천구 독산동 1150번지 금천롯데캐슬골드파크2차,"서울특별시 금천구 벚꽃로 30 (독산동, 금천롯데캐슬골드파크2차)",8608.0,롯데캐슬 골드파크 2차 마르쉐도르,20211222171119,U,2021-12-24 02:40:00.0,그 밖의 대규모점포,190567.418315661,439569.401459017,대규모점포,
1750,대규모점포,08_25_01_P,3170000,2018317019007500001,20180430,,1,영업/정상,1,정상영업,,,,,0221458000,31618.0,,서울특별시 금천구 독산동 1155 금천롯데캐슬골드파크3차,"서울특별시 금천구 시흥대로 291(독산동, 금천롯데캐슬골드파크3차)",8608.0,롯데쇼핑(주) 금천 독산점,20220510142930,U,2022-05-12 02:40:00.0,쇼핑센터,190838.324818618,439761.362000391,대규모점포,
1752,대규모점포,08_25_01_P,3200000,2014320019107500002,20140123,,1,영업/정상,1,정상영업,,,,,02-889-8188,4379.68,151895.0,서울특별시 관악구 대학동 1523번지,서울특별시 관악구 신림로23길 16 (신림동),151015.0,일성트루엘상가,20160203101730,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,194135.772735482,440917.845099207,대규모점포,
1753,대규모점포,08_25_01_P,3200000,2014320019107500003,20220325,,1,영업/정상,1,정상영업,,,,,02-877-6661,634.45,,서울특별시 관악구 봉천동 1717-3 관악푸르지오,"서울특별시 관악구 청림6길 3, 관악푸르지오 상가동 110,113,114호 (봉천동)",8734.0,지에스 더 프레시(GS THE FRESH) 관악청림점,20220401110322,U,2022-04-03 02:40:00.0,구분없음,196384.544308046,442822.980265735,준대규모점포,
1754,대규모점포,08_25_01_P,3170000,2004317008307500001,20041002,,1,영업/정상,1,정상영업,,,,,02-809-7530,15648.38,,서울특별시 금천구 독산동 291번지 5호,서울특별시 금천구 시흥대로 399 (독산동),,시티렉스,20141001102728,I,2018-08-31 23:59:59.0,쇼핑센터,190858.649482406,440808.541334678,대규모점포,
1755,대규모점포,08_25_01_P,3170000,2007317010507500001,20070208,,1,영업/정상,1,정상영업,,,,,02  20810114,21378.0,,서울특별시 금천구 가산동 60번지 27호,서울특별시 금천구 디지털로 188 (가산동),,(주)원신더블유몰,20220620151519,U,2022-06-22 02:40:00.0,쇼핑센터,189997.455663258,441687.841171831,대규모점포,
1756,대규모점포,08_25_01_P,3170000,2007317010507500003,20070719,,1,영업/정상,1,정상영업,,,,,776-7049,4079.41,153010.0,서울특별시 금천구 독산동 957번지,서울특별시 금천구 남부순환로120길 23 (독산동),,푸른터시장,20070719164326,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,191210.51770388,441768.833867706,,
1757,대규모점포,08_25_01_P,3170000,2008317010507500001,20170407,,1,영업/정상,1,정상영업,,,,,02-808-1522,98983.0,,서울특별시 금천구 시흥동 984번지,"서울특별시 금천구 시흥대로 97 (시흥동, 시흥유통상가)",8639.0,시흥산업용재유통센터,20200525143140,U,2020-05-27 02:40:00.0,그 밖의 대규모점포,191226.287379467,437914.06299827,대규모점포,
1758,대규모점포,08_25_01_P,3170000,2008317010507500002,20081024,,1,영업/정상,1,정상영업,,,,,895 2080,14972.0,153031.0,서울특별시 금천구 시흥동 992번지 47호,서울특별시 금천구 시흥대로 201 (시흥동),,홈플러스 시흥점,20210616154440,U,2021-06-18 02:40:00.0,대형마트,191152.432649234,438865.160717275,대규모점포,
1760,대규모점포,08_25_01_P,3170000,2012317014207500004,20120913,,1,영업/정상,1,정상영업,,,,,02-2109-7013,32887.19,153801.0,서울특별시 금천구 가산동 60번지 20호,서울특별시 금천구 벚꽃로 266 (가산동),,마리오아울렛 3관,20211013170900,U,2021-10-15 02:40:00.0,쇼핑센터,189759.713050655,441814.115920983,대규모점포,
1761,대규모점포,08_25_01_P,3170000,2013317014207500001,20130319,,1,영업/정상,1,정상영업,,,,,02-2136-2233,25015.45,153023.0,서울특별시 금천구 가산동 60번지 8호,서울특별시 금천구 디지털로10길 9 (가산동),153801.0,현대아울렛,20221004144358,U,2022-10-06 02:40:00.0,쇼핑센터,190119.463375612,441716.684586176,대규모점포,
1763,대규모점포,08_25_01_P,3200000,2015320021107500002,20150709,,1,영업/정상,1,정상영업,,,,,02-885-4579,4096.65,151803.0,서울특별시 관악구 봉천동 10번지 4호 외14필지,서울특별시 관악구 청림3길 10 (봉천동),151803.0,관악쇼핑,20160720180616,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,196347.099270374,442938.722385983,대규모점포,
1764,대규모점포,08_25_01_P,3200000,2018320021707500001,19800828,,1,영업/정상,1,정상영업,,,,,888-0930,1294.0,,서울특별시 관악구 봉천동 1638번지 20호,서울특별시 관악구 남부순환로248길 35 (봉천동),8793.0,원당종합시장,20180305170819,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,196912.833572618,441358.893188526,대규모점포,
1765,대규모점포,08_25_01_P,3200000,2011320019107500003,20111019,,1,영업/정상,1,정상영업,,,,,0232853651,577.2,151823.0,서울특별시 관악구 중앙동 463번지 4호 메카플러스 지하1층,서울특별시 관악구 양녕로 46 (봉천동),151823.0,홈플러스 익스프레스 봉천점,20210621154104,U,2021-06-23 02:40:00.0,구분없음,195274.343265834,442663.498606503,준대규모점포,
1766,대규모점포,08_25_01_P,3200000,2011320019107500004,20111026,,1,영업/정상,1,정상영업,,,,,02-3285-3651,414.86,151826.0,서울특별시 관악구 은천동 937번지 6호 동영빌딩 1층,서울특별시 관악구 은천로 51 (봉천동),151826.0,(주)이마트에브리데이 봉천동점,20210514180456,U,2021-05-16 02:40:00.0,대형마트,194770.417438694,442676.831360439,준대규모점포,
1767,대규모점포,08_25_01_P,3200000,2012320019107500001,19991207,,1,영업/정상,1,정상영업,,,,,02-856-6022,3383.98,151888.0,서울특별시 관악구 미성동 607번지 73호,서울특별시 관악구 난곡로 220 (신림동),151750.0,(주)천성세이브마트,20140924095536,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,192674.94071058,441352.713136511,대규모점포,
1768,대규모점포,08_25_01_P,3200000,2012320019107500002,19971107,,1,영업/정상,1,정상영업,,,,,02-3289-8728,21711.05,151718.0,서울특별시 관악구 보라매동 729호 22통 롯데백화점,서울특별시  봉천로 209,151718.0,롯데쇼핑(주) 관악점,20220510150314,U,2022-05-12 02:40:00.0,백화점,193301.885808714,443151.561302292,대규모점포,
1769,대규모점포,08_25_01_P,3200000,2013320019107500001,20130627,,1,영업/정상,1,정상영업,,,,,02-6948-8121,14784.0,151080.0,서울특별시 관악구 남현동 산 69번지 51호,서울특별시 관악구 과천대로 909 (남현동),151801.0,홈플러스 서울남현점,20210607081023,U,2021-06-09 02:40:00.0,대형마트,198374.473281221,441033.513044892,대규모점포,
1770,대규모점포,08_25_01_P,3200000,2009320013107500001,20090204,,1,영업/정상,1,정상영업,,,,,02   8818004,16025.6,151930.0,서울특별시 관악구 서원동 1641번지 2호,서울특별시 관악구 신림로 330 (신림동),151930.0,타임스트림,20211018110716,U,2021-10-20 02:40:00.0,복합쇼핑몰,193754.427350029,442407.201247108,대규모점포,
1771,대규모점포,08_25_01_P,3200000,2011320019107500001,20110810,,1,영업/정상,1,정상영업,,,,,02)873-0637,1203.0,151836.0,서울특별시 관악구 봉천동 1567번지 1호,서울특별시 관악구 쑥고개로 111 (봉천동),151836.0,(주)지에스리테일 관악점,20160217110825,I,2018-08-31 23:59:59.0,구분없음,195431.465419568,441896.302934956,준대규모점포,
1772,대규모점포,08_25_01_P,3200000,2011320019107500002,20110901,,1,영업/정상,1,정상영업,,,,,02-2039-8215,529.0,151818.0,서울특별시 관악구 봉천동 1629번지 2호,서울특별시 관악구 봉천로 576 (봉천동),151818.0,(주)지에스리테일 낙성대점,20160217110757,I,2018-08-31 23:59:59.0,구분없음,196501.159765837,441640.881044209,준대규모점포,
1773,대규모점포,08_25_01_P,3200000,1970320008007500004,19701203,,1,영업/정상,1,정상영업,,,,,02 8782184,,,서울특별시 관악구 봉천동 951번지 25호,,,봉일시장,20070630104816,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,194486.270488664,442632.469540589,,
